"ticker","year","sen"
VC9,2017,0.489708405
KMR,2017,0.489708405
VCA,2017,0.489708405
VCC,2017,0.489708405
VCF,2017,0.785430941
GEX,2017,0.489708405
VCG,2017,0.410226674
MRF,2017,0.620475203
VCM,2017,0.489708405
VCP,2017,0.489708405
IJC,2017,0.489708405
VCT,2017,0.489708405
VCS,2017,0.489708405
VCX,2017,0.489708405
VCW,2017,0.489708405
EBS,2017,0.489708405
VDL,2017,0.489708405
VDN,2017,0.489708405
MSH,2017,0.489708405
VDP,2017,0.620475203
GGG,2017,0.489708405
VDT,2017,0.489708405
VE8,2017,0.489708405
MSN,2017,0.912377586
L10,2017,0.489708405
VE9,2017,0.489708405
L12,2017,0.489708405
MSR,2017,0.489708405
TA9,2017,0.489708405
KOS,2017,0.489708405
L18,2017,0.489708405
VEA,2017,0.489708405
VEC,2017,0.749077491
MTA,2017,0.489708405
MTC,2017,0.489708405
ILA,2017,0.489708405
MTG,2017,0.489708405
TAR,2017,0.489708405
VET,2017,0.489708405
MTP,2017,0.489708405
TB8,2017,0.489708405
MTS,2017,0.489708405
ILS,2017,0.489708405
VFC,2017,0.489708405
VFG,2017,0.489708405
TBD,2017,0.489708405
TBH,2017,0.489708405
IME,2017,0.489708405
VFR,2017,0.489708405
TBR,2017,0.489708405
CAD,2017,0.489708405
CAG,2017,0.489708405
GIL,2017,0.489708405
IMP,2017,0.489708405
L35,2017,0.489708405
CAN,2017,0.489708405
CAP,2017,0.489708405
VGC,2017,0.749077491
TCD,2017,0.620475203
VGG,2017,0.489708405
MVB,2017,0.489708405
TCH,2017,0.489708405
VGI,2017,0.489708405
VGL,2017,0.489708405
MVC,2017,0.489708405
TCL,2017,0.489708405
TCK,2017,0.489708405
VGP,2017,0.489708405
INC,2017,0.697892866
TCM,2017,0.489708405
VGR,2017,0.489708405
TCO,2017,0.489708405
TCR,2017,0.489708405
VGT,2017,0.489708405
VGS,2017,0.749077491
MVN,2017,0.489708405
VGV,2017,0.489708405
INN,2017,0.489708405
L40,2017,0.489708405
TCW,2017,0.489708405
L43,2017,0.489708405
CBI,2017,0.489708405
L45,2017,0.489708405
CC1,2017,0.620475203
VHC,2017,0.489708405
TDC,2017,0.489708405
VHE,2017,0.489708405
VHD,2017,0.489708405
VHG,2017,-0.26747496
CBS,2017,0.489708405
CC4,2017,0.620475203
VHF,2017,0.489708405
TDF,2017,0.489708405
TDH,2017,0.620475203
VHM,2017,0.489708405
KSB,2017,0.812583668
VHL,2017,0.489708405
MWG,2017,0.821538875
TDM,2017,0.749077491
CCA,2017,0.489708405
TDP,2017,0.489708405
TDS,2017,0.489708405
XLV,2017,0.489708405
TDT,2017,0.489708405
TDW,2017,0.489708405
CCI,2017,0.489708405
GKM,2017,0.620475203
CCM,2017,0.489708405
CCL,2017,0.489708405
XMD,2017,0.489708405
KSV,2017,0.489708405
XMC,2017,0.489708405
VID,2017,0.489708405
CCP,2017,0.749077491
VIC,2017,0.893469406
TED,2017,0.489708405
VIF,2017,0.489708405
CCR,2017,0.489708405
VIH,2017,0.489708405
CCT,2017,0.489708405
CCV,2017,0.812583668
VIN,2017,0.489708405
KTC,2017,0.489708405
VIM,2017,0.489708405
RAL,2017,0.489708405
VIP,2017,0.620475203
VIR,2017,0.489708405
VIT,2017,0.489708405
KTL,2017,0.489708405
CDC,2017,0.489708405
RAT,2017,0.489708405
VIW,2017,0.489708405
L61,2017,0.489708405
CDG,2017,0.489708405
L63,2017,0.489708405
L62,2017,0.489708405
CDN,2017,0.489708405
CDP,2017,0.489708405
CE1,2017,0.489708405
GLT,2017,0.489708405
VJC,2017,0.244517062
TFC,2017,0.489708405
RBC,2017,0.489708405
GLW,2017,0.489708405
GMC,2017,0.697892866
GMD,2017,0.489708405
AAA,2017,0.749077491
EID,2017,0.489708405
CEG,2017,0.489708405
EIN,2017,0.620475203
CEO,2017,0.287447064
AAM,2017,0.489708405
VKC,2017,0.489708405
RCC,2017,0.489708405
AAT,2017,0.489708405
TGG,2017,0.489708405
AAV,2017,0.489708405
KVC,2017,0.489708405
RCL,2017,0.489708405
GND,2017,0.489708405
TH1,2017,0.489708405
ABC,2017,0.493907083
VLC,2017,0.489708405
THB,2017,0.489708405
ABS,2017,0.489708405
THG,2017,0.489708405
ABT,2017,0.489708405
THN,2017,0.489708405
ISG,2017,0.489708405
THP,2017,0.489708405
THS,2017,0.489708405
ISH,2017,0.489708405
RDP,2017,0.489708405
THU,2017,0.489708405
VLW,2017,0.489708405
ACC,2017,0.364216233
THT,2017,0.489708405
THW,2017,0.489708405
ACE,2017,0.489708405
ACL,2017,0.489708405
ACM,2017,-0.118050267
IST,2017,0.697892866
VMA,2017,0.489708405
VMD,2017,0.489708405
VMC,2017,0.489708405
TID,2017,0.489708405
ACS,2017,0.489708405
CH5,2017,0.489708405
VMG,2017,0.489708405
CGV,2017,0.489708405
PAC,2017,0.489708405
REE,2017,0.833636237
TIG,2017,0.489708405
ACV,2017,0.620475203
ITA,2017,0.489708405
ITD,2017,0.489708405
ITC,2017,0.489708405
TIP,2017,0.489708405
PAN,2017,0.785430941
ELC,2017,0.489708405
VMS,2017,0.489708405
TIS,2017,0.489708405
TIX,2017,0.489708405
ITQ,2017,0.489708405
VNA,2017,0.053311284
ITS,2017,0.489708405
CHP,2017,0.489708405
VNC,2017,0.489708405
VNB,2017,0.489708405
TJC,2017,0.489708405
VNE,2017,0.489708405
VNG,2017,0.489708405
ADS,2017,0.489708405
PBC,2017,0.489708405
VNM,2017,0.498889711
VNP,2017,0.489708405
CIA,2017,0.489708405
VNS,2017,0.620475203
EME,2017,0.489708405
PBP,2017,0.489708405
PC1,2017,0.812583668
CIG,2017,0.489708405
VNY,2017,0.489708405
CII,2017,0.833636237
VNZ,2017,0.489708405
EMS,2017,0.620475203
CIP,2017,0.489708405
VOC,2017,0.489708405
TKC,2017,0.489708405
PCC,2017,0.489708405
PCF,2017,0.489708405
PCG,2017,0.489708405
PCM,2017,0.489708405
VOS,2017,0.749077491
CJC,2017,0.489708405
TL4,2017,0.489708405
VPA,2017,0.489708405
VPC,2017,0.697892866
AG1,2017,0.489708405
VPD,2017,0.489708405
VPG,2017,0.489708405
TLD,2017,0.489708405
PDC,2017,0.489708405
TLG,2017,0.489708405
VPI,2017,0.620475203
PDB,2017,0.489708405
VPH,2017,0.489708405
TLI,2017,0.489708405
CK8,2017,0.489708405
TLH,2017,0.489708405
AFX,2017,0.489708405
CKA,2017,0.489708405
VPS,2017,0.489708405
TLP,2017,0.489708405
VPR,2017,0.489708405
PDN,2017,0.489708405
VPW,2017,0.489708405
CKD,2017,0.489708405
TLT,2017,0.489708405
CKG,2017,0.489708405
PDR,2017,0.489708405
AGF,2017,0.489708405
GSM,2017,0.489708405
AGG,2017,0.489708405
PDV,2017,0.489708405
GSP,2017,0.489708405
AGM,2017,0.489708405
VQC,2017,0.489708405
AGP,2017,0.489708405
TMC,2017,0.489708405
RIC,2017,0.489708405
CKV,2017,0.489708405
PEC,2017,0.489708405
NAC,2017,0.489708405
AGX,2017,0.489708405
NAF,2017,0.489708405
PEG,2017,0.489708405
NAG,2017,0.489708405
TMP,2017,0.489708405
TN1,2017,0.489708405
PEN,2017,0.489708405
EPC,2017,0.489708405
TMT,2017,0.620475203
TMS,2017,0.489708405
PEQ,2017,0.489708405
CLH,2017,0.489708405
PET,2017,0.489708405
TMX,2017,0.489708405
CLG,2017,0.489708405
TMW,2017,0.489708405
NAS,2017,0.812583668
NAV,2017,0.749077491
CLM,2017,0.489708405
NAW,2017,0.489708405
GTT,2017,0.489708405
TNA,2017,0.489708405
VRC,2017,0.620475203
GTS,2017,0.489708405
VRE,2017,0.900618006
TNB,2017,0.489708405
TNG,2017,0.489708405
CLX,2017,0.489708405
NBC,2017,0.489708405
TNI,2017,0.489708405
CLW,2017,0.489708405
NBB,2017,0.489708405
TNH,2017,0.489708405
TNP,2017,0.489708405
TNS,2017,0.489708405
CMD,2017,0.489708405
TNT,2017,0.489708405
CMG,2017,0.489708405
TNW,2017,0.785430941
CMF,2017,0.489708405
CMI,2017,0.489708405
CMK,2017,0.489708405
NBT,2017,0.489708405
NBW,2017,0.489708405
VSA,2017,0.489708405
CMP,2017,0.489708405
VSC,2017,0.489708405
CMS,2017,0.489708405
VSF,2017,0.489708405
VSH,2017,0.489708405
CMT,2017,0.489708405
VSG,2017,0.489708405
CMW,2017,0.489708405
PGD,2017,0.620475203
CMV,2017,0.489708405
PGC,2017,0.489708405
VSI,2017,0.489708405
CMX,2017,0.489708405
VSN,2017,0.489708405
VSM,2017,0.620475203
PGN,2017,0.489708405
VST,2017,0.489708405
CNG,2017,0.489708405
ND2,2017,0.489708405
PGS,2017,0.489708405
TOW,2017,0.489708405
NCT,2017,0.489708405
PGV,2017,0.489708405
NCS,2017,0.697892866
GVR,2017,0.489708405
VTA,2017,0.489708405
GVT,2017,0.489708405
VTB,2017,0.489708405
CNT,2017,0.489708405
VTG,2017,0.489708405
PHC,2017,0.489708405
NDC,2017,0.489708405
TPH,2017,0.489708405
VTM,2017,0.489708405
VTL,2017,0.489708405
VTO,2017,0.489708405
PHH,2017,0.489708405
VTQ,2017,0.489708405
VTP,2017,0.489708405
TPP,2017,0.246967222
VTR,2017,0.489708405
NDN,2017,0.489708405
PHP,2017,0.489708405
VTV,2017,0.697892866
NDP,2017,0.489708405
PHR,2017,0.697892866
VTX,2017,0.489708405
NDT,2017,0.489708405
COM,2017,0.489708405
NDW,2017,0.489708405
NDX,2017,0.489708405
D11,2017,0.489708405
PIC,2017,0.812583668
NED,2017,0.489708405
LAF,2017,0.489708405
TQN,2017,0.489708405
TR1,2017,0.489708405
CPA,2017,0.749077491
LAI,2017,0.489708405
CPC,2017,0.489708405
PIT,2017,0.489708405
PIS,2017,0.489708405
NET,2017,0.489708405
CPI,2017,0.755214138
LAS,2017,0.489708405
TRA,2017,-0.118050267
TRC,2017,0.489708405
PJC,2017,0.489708405
ALT,2017,0.489708405
NFC,2017,0.489708405
LBC,2017,0.489708405
LBE,2017,0.489708405
VVN,2017,0.697892866
TRS,2017,0.489708405
TS4,2017,0.489708405
LBM,2017,0.489708405
AMC,2017,0.489708405
D2D,2017,0.749077491
TRT,2017,0.620475203
AMD,2017,0.620475203
AME,2017,0.489708405
PJT,2017,0.489708405
TSB,2017,0.489708405
AMP,2017,0.489708405
TSC,2017,0.489708405
AMS,2017,0.489708405
CQT,2017,0.489708405
TSG,2017,0.489708405
AMV,2017,0.489708405
NGC,2017,0.489708405
LCD,2017,0.489708405
LCC,2017,0.489708405
LCG,2017,0.489708405
TST,2017,0.489708405
CRC,2017,0.489708405
EVE,2017,0.697892866
S12,2017,0.489708405
CRE,2017,0.489708405
EVG,2017,0.489708405
LCS,2017,0.489708405
VXB,2017,0.489708405
TTC,2017,0.620475203
TTB,2017,0.489708405
PLA,2017,0.489708405
TTD,2017,0.489708405
PLC,2017,0.489708405
ANT,2017,0.489708405
TTF,2017,0.363788208
NHC,2017,0.489708405
PLE,2017,0.489708405
ANV,2017,0.489708405
TTL,2017,0.489708405
LDG,2017,0.785430941
NHH,2017,0.489708405
TTN,2017,0.489708405
VXP,2017,0.489708405
TTP,2017,0.489708405
CSC,2017,0.489708405
PLO,2017,0.489708405
TTS,2017,0.489708405
PLP,2017,0.489708405
TTT,2017,0.749077491
NHP,2017,0.749077491
LDP,2017,0.489708405
NHT,2017,0.489708405
TTZ,2017,0.489708405
CSM,2017,0.489708405
PLX,2017,0.605747281
CT3,2017,0.489708405
CT6,2017,0.489708405
CST,2017,0.489708405
CSV,2017,0.489708405
LEC,2017,0.697892866
PMG,2017,0.489708405
PMJ,2017,0.489708405
TV1,2017,0.489708405
CTB,2017,0.489708405
TV2,2017,0.489708405
CTD,2017,0.812583668
PMP,2017,0.489708405
CTC,2017,0.489708405
APC,2017,0.620475203
CTF,2017,0.489708405
PMT,2017,0.489708405
APF,2017,0.489708405
PMS,2017,0.489708405
APH,2017,0.489708405
CTI,2017,0.364216233
PMW,2017,0.489708405
CTP,2017,0.489708405
TVA,2017,0.489708405
CTT,2017,0.489708405
TVD,2017,0.489708405
PNC,2017,0.489708405
TVG,2017,0.489708405
APT,2017,0.489708405
CTX,2017,0.489708405
NJC,2017,0.489708405
CTW,2017,0.489708405
PND,2017,0.489708405
TVH,2017,0.489708405
PNG,2017,0.489708405
TVM,2017,0.489708405
PNJ,2017,0.620475203
TVN,2017,0.489708405
TVT,2017,0.489708405
PNT,2017,0.489708405
LG9,2017,0.489708405
S4A,2017,0.489708405
POB,2017,0.489708405
LGC,2017,0.749077491
NKG,2017,0.749077491
POM,2017,0.489708405
LGL,2017,0.489708405
S55,2017,0.697892866
LGM,2017,0.489708405
POT,2017,0.489708405
POS,2017,0.620475203
POV,2017,0.489708405
POW,2017,0.489708405
ARM,2017,0.489708405
CVT,2017,0.489708405
RTB,2017,0.489708405
PPC,2017,0.489708405
LHC,2017,0.489708405
NLG,2017,0.489708405
PPI,2017,0.489708405
PPH,2017,0.489708405
LHG,2017,0.697892866
PPP,2017,0.680707763
PPS,2017,0.489708405
NLS,2017,0.489708405
ASG,2017,0.489708405
ASM,2017,0.489708405
YBC,2017,0.489708405
ASP,2017,0.489708405
AST,2017,0.620475203
CX8,2017,0.489708405
YBM,2017,0.489708405
LIC,2017,0.749077491
LIG,2017,0.489708405
HAF,2017,0.489708405
PQN,2017,0.489708405
HAH,2017,0.489708405
HAG,2017,0.489708405
HAI,2017,0.489708405
S74,2017,0.489708405
HAN,2017,0.489708405
HAM,2017,0.489708405
HAP,2017,0.489708405
HAR,2017,0.785430941
LIX,2017,0.489708405
HAS,2017,0.489708405
HAX,2017,0.749077491
ATS,2017,0.489708405
PRC,2017,0.489708405
NNC,2017,0.749077491
CYC,2017,0.489708405
PRO,2017,0.489708405
HBH,2017,0.489708405
PRT,2017,0.489708405
NNT,2017,0.489708405
HC1,2017,0.489708405
HC3,2017,0.697892866
PSB,2017,0.489708405
PSD,2017,0.489708405
PSC,2017,0.489708405
PSH,2017,0.489708405
PSG,2017,0.489708405
HCB,2017,0.489708405
HCD,2017,0.489708405
HCC,2017,0.749077491
PSN,2017,0.489708405
PSP,2017,0.489708405
AVC,2017,0.489708405
HCI,2017,0.489708405
S99,2017,0.489708405
NOS,2017,0.489708405
HD2,2017,0.489708405
HCT,2017,0.489708405
YEG,2017,0.489708405
HD6,2017,0.489708405
HD8,2017,0.489708405
PTC,2017,0.489708405
PTB,2017,0.749077491
PTE,2017,0.489708405
PTD,2017,0.489708405
HDA,2017,0.489708405
PTH,2017,0.489708405
HDC,2017,0.749077491
PTL,2017,0.489708405
HDG,2017,0.812583668
PTO,2017,0.489708405
LLM,2017,0.697892866
PTS,2017,0.489708405
HDM,2017,0.489708405
PTT,2017,0.489708405
HDO,2017,0.489708405
LM3,2017,0.489708405
PTV,2017,0.489708405
HDP,2017,0.620475203
PTX,2017,0.489708405
LM8,2017,0.489708405
HDW,2017,0.489708405
NQB,2017,0.489708405
LMC,2017,0.489708405
LMH,2017,0.489708405
HEC,2017,0.489708405
LMI,2017,0.620475203
NQN,2017,0.489708405
HEJ,2017,0.620475203
NQT,2017,0.489708405
HEP,2017,0.489708405
HES,2017,0.489708405
PVA,2017,0.489708405
PVC,2017,0.489708405
NRC,2017,0.489708405
PVE,2017,0.489708405
PVD,2017,0.489708405
PVG,2017,0.489708405
PVH,2017,0.489708405
HFC,2017,0.489708405
FBC,2017,0.697892866
PVM,2017,0.489708405
WCS,2017,0.489708405
PVL,2017,0.489708405
PVO,2017,0.489708405
PVP,2017,0.489708405
NS2,2017,0.489708405
PVS,2017,0.489708405
PVT,2017,0.489708405
PVV,2017,0.489708405
PVY,2017,0.489708405
LO5,2017,0.489708405
PVX,2017,0.489708405
NSC,2017,0.489708405
NSH,2017,0.697892866
NSG,2017,0.489708405
NSL,2017,0.489708405
FCC,2017,0.489708405
M10,2017,0.489708405
NT2,2017,0.489708405
PWS,2017,0.489708405
HGM,2017,0.489708405
NSS,2017,0.489708405
FCN,2017,0.489708405
FCM,2017,0.489708405
HGT,2017,0.489708405
FCS,2017,0.489708405
NTC,2017,0.489708405
NTF,2017,0.489708405
HHC,2017,0.489708405
NTH,2017,0.489708405
FDC,2017,0.489708405
HHG,2017,0.489708405
NTL,2017,0.812583668
PXS,2017,0.489708405
NTP,2017,0.749077491
PXT,2017,0.489708405
HHP,2017,0.489708405
HHS,2017,0.489708405
HHV,2017,0.489708405
NUE,2017,0.489708405
DAC,2017,0.489708405
HIG,2017,0.749077491
LQN,2017,0.489708405
DAE,2017,0.489708405
HII,2017,0.489708405
DAH,2017,0.489708405
DAG,2017,0.749077491
DAN,2017,0.489708405
DAT,2017,0.489708405
DAS,2017,0.489708405
DBC,2017,0.489708405
NVL,2017,0.85043675
DBD,2017,0.749077491
UCT,2017,0.489708405
NVP,2017,0.489708405
NVT,2017,0.697892866
HJS,2017,0.489708405
DC2,2017,0.489708405
DC1,2017,0.489708405
DC4,2017,0.489708405
UDC,2017,0.489708405
DBT,2017,0.489708405
HKB,2017,0.749077491
DCF,2017,0.489708405
DCG,2017,0.489708405
NWT,2017,0.489708405
DCL,2017,0.489708405
LSS,2017,0.489708405
DCM,2017,0.489708405
JOS,2017,0.620475203
DCR,2017,0.489708405
DCT,2017,0.489708405
SAC,2017,0.489708405
SAB,2017,0.565170993
LTC,2017,0.489708405
HLA,2017,0.489708405
HLC,2017,0.489708405
LTG,2017,0.410226674
SAM,2017,0.620475203
HLB,2017,0.749077491
HLD,2017,0.489708405
SB1,2017,0.489708405
SAS,2017,0.489708405
DDG,2017,0.489708405
SAV,2017,0.489708405
DDM,2017,0.489708405
FHN,2017,0.489708405
FHS,2017,0.489708405
HLT,2017,0.489708405
SBB,2017,0.489708405
SBA,2017,0.489708405
HLY,2017,0.489708405
SBD,2017,0.489708405
DDV,2017,0.620475203
SBH,2017,0.489708405
HMC,2017,0.489708405
SBM,2017,0.489708405
FIC,2017,0.489708405
HMH,2017,0.489708405
HMG,2017,0.489708405
SBT,2017,0.489708405
SC5,2017,0.489708405
SBV,2017,0.489708405
LUT,2017,0.489708405
HMR,2017,0.489708405
HMS,2017,0.489708405
FIT,2017,0.489708405
SCD,2017,0.489708405
SCI,2017,0.489708405
HNA,2017,0.489708405
SCJ,2017,0.489708405
SCO,2017,0.489708405
HND,2017,0.489708405
DFC,2018,0.515521628
HNG,2018,0.693553096
SD2,2018,0.515521628
HNF,2018,0.829413609
BBC,2018,0.656131479
HNI,2018,0.515521628
SCS,2018,0.760427807
SD4,2018,0.515521628
SCR,2018,0.725026432
SD3,2018,0.515521628
DFF,2018,0.515521628
SD5,2018,0.515521628
HNM,2018,0.258265554
SD9,2018,0.515521628
HNP,2018,0.515521628
BBM,2018,0.515521628
HNR,2018,0.656131479
SDA,2018,0.515521628
BBS,2018,0.515521628
SDD,2018,0.656131479
SDC,2018,0.515521628
BBT,2018,0.515521628
SDG,2018,0.733482643
SDK,2018,0.515521628
SDN,2018,0.515521628
SDP,2018,0.075672747
SDT,2018,0.515521628
BCC,2018,0.515521628
SDV,2018,0.515521628
SDU,2018,0.656131479
BCG,2018,0.699708225
HOM,2018,0.515521628
SDY,2018,0.515521628
HOT,2018,0.515521628
BCM,2018,0.515521628
BCP,2018,0.597760642
SEA,2018,0.515521628
UIC,2018,0.515521628
DGT,2018,0.515521628
SEB,2018,0.597760642
DGW,2018,0.515521628
HPB,2018,0.515521628
DHA,2018,0.699708225
FLC,2018,0.480627647
HPD,2018,0.515521628
DHC,2018,0.656131479
HPG,2018,0.547001577
DHB,2018,0.515521628
SEP,2018,0.515521628
HPI,2018,0.515521628
BDB,2018,0.515521628
DHD,2018,0.515521628
HPH,2018,0.515521628
DHG,2018,0.829413609
BDG,2018,0.515521628
HPM,2018,0.515521628
DHM,2018,0.515521628
HPP,2018,0.515521628
DHP,2018,0.515521628
HPT,2018,0.515521628
HPW,2018,0.515521628
DHT,2018,0.428013098
HPX,2018,0.478679806
BDT,2018,0.515521628
BDW,2018,0.515521628
SFG,2018,0.656131479
SFI,2018,0.515521628
HQC,2018,0.597760642
FMC,2018,0.685436545
DID,2018,0.515521628
DIC,2018,0.515521628
BED,2018,0.515521628
DIG,2018,0.81618073
QBS,2018,0.515521628
BEL,2018,0.515521628
SGC,2018,0.515521628
SGD,2018,0.446258182
QCG,2018,0.027603926
SGH,2018,0.515521628
JVC,2018,0.661034949
HRC,2018,0.597760642
SGN,2018,0.733482643
SGP,2018,0.515521628
BFC,2018,0.075672747
SGS,2018,0.515521628
SGR,2018,0.258265554
SGT,2018,0.515521628
YTC,2018,0.515521628
HRT,2018,0.515521628
SHA,2018,0.515521628
SHG,2018,0.515521628
SHI,2018,0.515521628
X20,2018,0.699708225
SHN,2018,0.515521628
SHP,2018,0.515521628
HSG,2018,0.695103062
HSI,2018,0.515521628
HSM,2018,0.515521628
HSP,2018,0.515521628
HT1,2018,0.515521628
DL1,2018,0.515521628
HSV,2018,0.515521628
FOX,2018,0.515521628
SID,2018,0.515521628
SIG,2018,0.515521628
SII,2018,0.656131479
HTC,2018,0.192808138
HTE,2018,0.656131479
HTG,2018,0.515521628
SIP,2018,0.515521628
SJ1,2018,0.515521628
BHC,2018,0.597760642
HTI,2018,0.192808138
DLD,2018,0.597760642
DLG,2018,0.760427807
BHG,2018,0.515521628
HTM,2018,0.656131479
HTL,2018,0.515521628
SIV,2018,0.515521628
HTN,2018,0.656131479
BHK,2018,0.515521628
HU1,2018,0.515521628
HU4,2018,0.515521628
HU6,2018,0.515521628
BHN,2018,0.597760642
HTT,2018,0.515521628
BHP,2018,0.515521628
DLR,2018,0.515521628
FPT,2018,0.919562085
SJD,2018,0.515521628
SJC,2018,0.075672747
SJF,2018,0.597760642
SJE,2018,0.597760642
SJG,2018,0.597760642
HUB,2018,0.656131479
DMC,2018,0.597760642
HUG,2018,0.515521628
SJS,2018,0.597760642
BII,2018,0.515521628
HUT,2018,0.464336177
WSB,2018,0.515521628
G36,2018,0.075672747
OCH,2018,0.515521628
DNA,2018,0.656131479
V12,2018,0.515521628
HVG,2018,0.296143179
DND,2018,0.515521628
DNH,2018,0.515521628
FRM,2018,0.515521628
HVN,2018,0.771624908
DNM,2018,0.515521628
DNL,2018,0.515521628
DNN,2018,0.515521628
DNP,2018,0.733482643
HVT,2018,0.515521628
DNT,2018,0.515521628
HVX,2018,0.515521628
DNW,2018,0.597760642
UPH,2018,0.515521628
V21,2018,0.733482643
BKC,2018,0.515521628
SLS,2018,0.515521628
MA1,2018,0.515521628
BKG,2018,0.515521628
QHW,2018,0.597760642
FT1,2018,0.597760642
FSO,2018,0.515521628
DP1,2018,0.515521628
HWS,2018,0.515521628
DP3,2018,0.515521628
SMA,2018,0.617669632
DP2,2018,0.515521628
SMC,2018,0.597760642
SMB,2018,0.656131479
X77,2018,0.515521628
DPG,2018,0.515521628
FTI,2018,0.515521628
SMT,2018,0.515521628
BLF,2018,0.656131479
DPH,2018,0.515521628
MAS,2018,0.597760642
DPM,2018,0.656131479
BLN,2018,0.515521628
DPP,2018,0.515521628
DPR,2018,0.597760642
SNC,2018,0.515521628
E29,2018,0.515521628
DQC,2018,0.867552433
BMD,2018,0.515521628
BMC,2018,0.515521628
BMF,2018,0.656131479
BMG,2018,0.515521628
BMJ,2018,0.515521628
SNZ,2018,0.515521628
BMN,2018,0.515521628
USC,2018,0.515521628
USD,2018,-0.292532315
BMV,2018,0.515521628
MCC,2018,0.515521628
MCG,2018,0.258265554
MCF,2018,0.515521628
MCH,2018,0.597760642
BNA,2018,0.515521628
DRC,2018,0.515521628
MCM,2018,0.515521628
DRG,2018,0.515521628
MCO,2018,0.515521628
DRI,2018,0.515521628
DRH,2018,0.733482643
DS3,2018,0.515521628
SPD,2018,0.515521628
SPC,2018,0.515521628
BNW,2018,0.656131479
MDC,2018,0.515521628
SPI,2018,0.515521628
MDF,2018,0.515521628
SPM,2018,0.515521628
DSD,2018,0.515521628
DSN,2018,0.515521628
DSP,2018,0.656131479
DST,2018,0.656131479
MEC,2018,0.515521628
MED,2018,0.656131479
MEF,2018,0.800722173
DTA,2018,0.515521628
DTC,2018,0.515521628
OIL,2018,0.632529175
DTD,2018,0.515521628
MEL,2018,0.515521628
DTG,2018,0.515521628
DTH,2018,0.515521628
DTK,2018,0.515521628
MES,2018,0.515521628
DTL,2018,0.515521628
DTP,2018,0.515521628
C21,2018,0.515521628
DTT,2018,0.515521628
SRC,2018,0.515521628
SRF,2018,0.597760642
QNC,2018,0.515521628
KBC,2018,0.757425077
BQB,2018,0.515521628
SRT,2018,0.515521628
QNS,2018,0.446258182
QNU,2018,0.656131479
MFS,2018,0.515521628
QNW,2018,0.515521628
C32,2018,0.656131479
DUS,2018,0.515521628
SSG,2018,0.515521628
MGC,2018,0.515521628
MGG,2018,0.515521628
DVC,2018,0.515521628
BRC,2018,0.515521628
ST8,2018,0.515521628
DVM,2018,0.515521628
DVN,2018,0.597760642
BRR,2018,0.515521628
DVW,2018,0.515521628
STH,2018,0.515521628
C47,2018,0.515521628
STG,2018,0.733482643
QPH,2018,0.840869202
MHC,2018,0.515521628
KDC,2018,0.85971117
STK,2018,0.656131479
KDH,2018,0.515521628
MHL,2018,0.515521628
BSA,2018,0.515521628
BSD,2018,0.515521628
STT,2018,0.597760642
BSC,2018,0.632529175
STS,2018,0.515521628
KDM,2018,0.415152554
BSH,2018,0.515521628
BSG,2018,0.515521628
C4G,2018,0.515521628
STW,2018,0.515521628
BSL,2018,0.515521628
BSP,2018,0.515521628
BT1,2018,0.515521628
BSR,2018,0.428449114
BSQ,2018,0.515521628
DWS,2018,0.515521628
BT6,2018,0.656131479
MIC,2018,0.515521628
MIE,2018,0.515521628
BTB,2018,0.515521628
DXG,2018,0.81618073
BTD,2018,0.515521628
DXL,2018,0.075672747
BTN,2018,0.515521628
DXS,2018,0.515521628
BTP,2018,0.515521628
BTS,2018,0.515521628
SVD,2018,0.515521628
SVC,2018,0.656131479
BTU,2018,0.515521628
BTT,2018,0.515521628
BTW,2018,0.515521628
BTV,2018,0.515521628
SVG,2018,0.515521628
C69,2018,0.699708225
SVI,2018,0.515521628
IBC,2018,0.760427807
SWC,2018,0.508538634
A32,2018,0.515521628
ICC,2018,0.515521628
ICF,2018,0.515521628
KGM,2018,0.515521628
BVG,2018,0.515521628
MKP,2018,0.515521628
QST,2018,0.515521628
ICN,2018,0.515521628
DZM,2018,0.515521628
MKV,2018,0.515521628
BVN,2018,0.515521628
ICT,2018,0.515521628
QTC,2018,0.515521628
OPC,2018,0.515521628
MLC,2018,0.515521628
KHD,2018,0.515521628
IDC,2018,0.656131479
QTP,2018,0.515521628
IDJ,2018,0.656131479
IDI,2018,0.760427807
BWE,2018,0.699708225
KHP,2018,0.515521628
IDP,2018,0.515521628
KHS,2018,0.515521628
IDV,2018,0.515521628
KHW,2018,0.597760642
C92,2018,0.656131479
BWS,2018,0.656131479
GAB,2018,0.515521628
MML,2018,0.515521628
KIP,2018,0.699708225
GAS,2018,0.733482643
SZB,2018,0.515521628
SZC,2018,0.515521628
MNB,2018,0.656131479
SZG,2018,0.515521628
SZL,2018,0.515521628
IFS,2018,0.515521628
XDH,2018,0.515521628
GCB,2018,0.515521628
MPC,2018,0.809112162
KLF,2018,0.515521628
GDA,2018,0.515521628
VAV,2018,0.597760642
IHK,2018,0.515521628
MPT,2018,0.782424866
GDT,2018,0.656131479
VBC,2018,0.515521628
GDW,2018,0.597760642
MQB,2018,0.515521628
VC2,2018,0.515521628
VC1,2018,0.515521628
VC3,2018,0.515521628
GEG,2018,0.800722173
VC6,2018,0.515521628
VC5,2018,0.515521628
MQN,2018,0.515521628
VC9,2018,0.597760642
KMR,2018,0.515521628
VCC,2018,0.515521628
